client_id;segment;company_name;contact_name;inn;phone;email;region;manager;contract_date;account_numbers;status;last_activity_date
CLT-000599;B2C;;Пономарева Милован Анисимович;240384531980;+7(981)382-63-80;ponomareva200@yandex.ru;Екатеринбург;;2021-03-24;ЛС-664695100;active;2025-10-03
CLT-000069;B2B;"ЗАО ""«Белозерова-Игнатов»""";Устинова Архип Демьянович;4419182553;+7(980)216-43-95;ustinova@belozerovaignatov.corp;Нижний Новгород;Лебедева Н.Г.;2024-06-12;"ЛС-528596969;ЛС-521557924;ЛС-529912513;ЛС-524125286";active;2025-10-18
CLT-000718;B2C;;Лукин Максим Ефимьевич;813072211386;+7(905)861-75-70;lukin671@mail.ru;Санкт-Петербург;;2022-02-18;ЛС-787221045;active;2025-12-03
CLT-000874;B2C;;Ларионова Болеслав Ивановна;225901639949;+7(905)879-20-34;larionova238@yandex.ru;Екатеринбург;;2024-12-25;ЛС-664376734;active;2025-11-28
CLT-000981;B2C;;Зуев Сократ Робертовна;201278969519;+7(916)101-47-92;самсонов698@rambler.ru;Москва;;2019-07-19;ЛС-772775867;active;2025-12-26
CLT-000889;B2C;;Ефимов Л.А.;184290696904;+7(951)256-76-87;efimov440@bk.ru;Новосибирск;;2021-09-12;ЛС-546106567;active;2025-11-05
CLT-000704;B2C;;Носкова Вениамин Игнатович;615880705326;+7(903)864-25-25;noskova247@bk.ru;Санкт-Петербург;;2022-06-13;ЛС-781038297;active;2025-12-13
CLT-000411;B2C;;Дорофеева Григорий Ниловна;349269326573;+7(910)880-72-50;dorofeeva956@bk.ru;Казань;;2019-08-05;ЛС-168011100;active;2025-12-22
CLT-000356;B2C;;Юдин Агата Жанович;857494902284;+7(903)326-57-82;горбунов452@yandex.ru;Нижний Новгород;;2020-09-24;ЛС-524294774;active;2025-11-01
CLT-000111;B2B;"ООО ""Лимитед""";Аксенова Н.Э.;7930848872;+7(951)501-38-85;aksenova@limited.pro;Нижний Новгород;Петров А.С.;2023-06-21;"ЛС-522788165;ЛС-528039282;ЛС-527229927";active;2025-12-26
CLT-000446;B2C;;Петров И.Г.;704235973711;+7(915)242-26-87;зайцев977@mail.ru;Ростов-на-Дону;;2020-03-11;ЛС-617560858;active;2025-12-18
CLT-000838;B2C;;Капустин Герасим Герасимович;173420319777;+7(926)645-65-68;kapustin625@gmail.com;Новосибирск;;2020-10-13;ЛС-541418648;active;2025-11-22
CLT-000468;B2C;;Морозов Мир Тарасовна;582012840083;+7(951)124-67-61;morozov818@gmail.com;Санкт-Петербург;;2024-10-18;ЛС-787595450;active;2025-12-15
CLT-000624;B2C;;Большаков Никодим Георгиевна;805916118638;+7(951)440-80-80;bolshakov748@mail.ru;Казань;;2025-03-27;ЛС-165977216;active;2025-11-01
CLT-000015;B2B;"ЗАО ""«Громова-Лукин»""";Котова Елена Ждановна;5714345581;+7(910)254-39-59;kotova@gromovalukin.solutions;Екатеринбург;Лебедева Н.Г.;2023-05-08;"ЛС-663166587;ЛС-666036690";active;2025-11-22
CLT-008267;B2B;"АО ""Нижнекамскнефтехим""";Артемьева Максим Константиновна;7362050150;+7(909)245-47-66;artemeva@nizhnekamskneftekhim.group;Екатеринбург;Михайлова О.Н.;2019-12-23;"ЛС-669500334;ЛС-662342583";churned;2024-08-20
CLT-000143;B2B;"ЗАО ""«Маслова»""";Зимина Агата Демьянович;3220644742;+7(909)234-35-10;zimina@maslova.solutions;Ростов-на-Дону;Лебедева Н.Г.;2021-09-18;"ЛС-614077780;ЛС-619733977;ЛС-616719903;ЛС-618498302;ЛС-612050209";active;2025-10-22
CLT-000231;B2B;Тетерин, ЗАО;Шарапова Константин Кузьминична;1650637314;+7(951)144-18-37;sharapova@teterin.company;Новосибирск;Петров А.С.;2018-03-28;"ЛС-544971892;ЛС-544195625;ЛС-542571509;ЛС-549768389";active;2025-10-01
CLT-000944;B2C;;Агафонов П.Э.;139951670450;+7(950)838-88-85;agafonov147@bk.ru;Санкт-Петербург;;2021-07-27;ЛС-786731234;active;2025-12-16
CLT-000597;B2C;;Сысоева Никодим Юльевич;933912187062;+7(916)276-76-75;sysoeva729@mail.ru;Санкт-Петербург;;2019-03-03;ЛС-788322101;active;2025-10-20
CLT-000300;B2B;"ПАО ""Нова""";Горбунов Назар Федосеевич;8107044964;+7(906)161-45-88;"gorbunov@p""nova.solutions";Санкт-Петербург;Петров А.С.;2024-03-16;"ЛС-787066703;ЛС-783626804;ЛС-780850954;ЛС-789305966";active;2025-10-03
CLT-000233;B2B;ИП Петухов П.Д.;Сысоев Ладислав Герасимович;1339685270;+7(906)990-72-18;sysoev@petukhovp.d..pro;Санкт-Петербург;Козлов Д.И.;2020-09-30;"ЛС-780232129;ЛС-788338167";active;2025-11-10
CLT-000321;B2C;;Попов Сергей Робертовна;573149764613;+7(961)674-45-71;popov930@gmail.com;Новосибирск;;2025-02-16;ЛС-548360765;active;2025-12-27
CLT-000109;B2B;"ЗАО ""«Калашникова-Афанасьев»""";Анисимов Аким Андреевич;5508821009;+7(960)650-80-20;anisimov@kalashnikovaafanasev.company;Новосибирск;Сидорова Е.В.;2019-02-07;"ЛС-543536822;ЛС-542394312;ЛС-549087814";active;2025-10-09
CLT-000323;B2C;;Мишин Твердислав Максимовна;889307464520;+7(950)805-82-86;mishin893@inbox.ru;Казань;;2021-08-23;ЛС-164387875;active;2025-10-27
CLT-000272;B2B;Морозов, ПАО;Капитон Антипович Шестаков;9613715766;+7(903)483-38-74;"shestakov@p""morozov.corp";Санкт-Петербург;Михайлова О.Н.;2022-05-31;"ЛС-784446306;ЛС-780002589;ЛС-785529638";active;2025-11-22
CLT-000409;B2C;;Ситников Герасим Владиславович;636667776755;+7(950)781-61-27;sitnikov211@bk.ru;Ростов-на-Дону;;2025-02-23;ЛС-613393957;active;2025-10-24
CLT-000772;B2C;;Агафонова Иван Денисович;390096627026;+7(960)100-43-53;agafonova986@mail.ru;Новосибирск;;2019-06-11;ЛС-545632174;active;2025-11-23
CLT-000881;B2C;;Веселова Максимильян Богдановна;279899488566;+7(926)618-82-86;veselova60@yandex.ru;Нижний Новгород;;2023-07-05;ЛС-525195675;active;2025-12-04
CLT-000809;B2C;;Исаков М.Ж.;299184311326;+7(960)202-22-52;isakov283@bk.ru;Нижний Новгород;;2021-02-02;ЛС-525805263;active;2025-12-24
CLT-000638;B2C;;Александров Станислав Дмитриевна;971845235426;+7(980)365-44-97;aleksandrov50@inbox.ru;Нижний Новгород;;2020-08-27;;active;2025-12-03
CLT-000122;B2B;ИП Кудрявцев Г.Д.;Комиссаров Ираида Витальевич;4143866322;+7(981)925-11-32;komissarov@kudryavtsevg.d..tech;Санкт-Петербург;Морозов И.П.;2021-12-09;"ЛС-787288574;ЛС-784890612;ЛС-780347175;ЛС-784558845";active;2025-11-06
CLT-000666;B2C;;Игнатьев Виталий Борисовна;938727258122;+7(950)713-15-84;ignatev395@gmail.com;Новосибирск;;2021-10-17;ЛС-548448237;active;2025-12-26
CLT-000104;B2B;ЗАО Самойлов-Кириллова;Королева Эрнст Ивановна;4394522885;+7(909)879-55-81;koroleva@samoylovkirillova.biz;Нижний Новгород;Алексеев В.Р.;2024-04-17;"ЛС-529968460;ЛС-528106200;ЛС-523424420;ЛС-524380571";active;2025-11-01
CLT-000363;B2C;;Конон Артемьевич Зиновьев;517582313348;+7(926)427-77-70;zinovev702@mail.ru;Нижний Новгород;;2023-06-11;ЛС-529392523;active;2025-11-23
CLT-000145;B2B;"ЗАО ""«Степанова»""";Сафонова Андроник Изотович;2458683390;+7(909)685-90-77;safonova@stepanova.biz;Екатеринбург;Лебедева Н.Г.;2021-12-20;ЛС-667946954;active;2025-10-28
CLT-000281;B2B;"АО ""«Михайлова""";Морозова Эрнест Феликсович;7422971252;+7(961)752-67-95;morozova@mikhaylova.pro;Новосибирск;Фёдорова Л.С.;2019-01-12;ЛС-548839774;churned;2025-03-08
CLT-000335;B2C;;Зимина Зоя Иосипович;733432447417;+7(951)692-56-54;zimina461@bk.ru;Новосибирск;;2023-11-13;ЛС-540962893;active;2025-10-18
CLT-000854;B2C;;Кузьмин Лидия Вилорович;365099621836;+7(960)563-68-25;kuzmin765@bk.ru;Ростов-на-Дону;;2023-06-03;ЛС-616661025;active;2025-10-01
CLT-009006;B2C;;Наумов Радован Евгеньевна;241038657191;+7(964)236-91-60;наумов77@bk.ru;Москва;;;;prospect;2025-12-02
CLT-000327;B2C;;Дементьева Оксана Анатольевич;603446945964;+7(916)179-85-29;dementeva749@mail.ru;Санкт-Петербург;;2023-04-18;ЛС-784249128;active;2025-11-10
CLT-000184;B2B;"ООО ""Суханов»""";Кошелева Леон Владиславовна;7167567700;+7(915)670-94-48;kosheleva@sukhanov.biz;Москва;Козлов Д.И.;2018-08-17;"ЛС-777624671;ЛС-779788977";active;2025-10-15
CLT-000750;B2C;;Кабанова Леон Наумовна;578370317543;+7(903)894-33-66;kabanova842@gmail.com;Ростов-на-Дону;;2020-10-25;ЛС-614857260;active;2025-12-07
CLT-000490;B2C;;Панфилова Потап Теймуразович;290170756814;+7(915)705-81-41;panfilova343@mail.ru;Москва;;2020-11-24;ЛС-772910732;active;2025-11-14
CLT-000534;B2C;;Константинова Ладимир Владиленович;957973638318;+7(915)656-97-50;konstantinova30@inbox.ru;Санкт-Петербург;;2023-10-22;ЛС-783970798;active;2025-10-15
CLT-000199;B2B;ИП Зайцев Е.Я.;Владимиров Януарий Руслановна;5549180172;+7(915)963-60-15;vladimirov@zaytseve.ya..solutions;Нижний Новгород;Волков К.А.;2020-02-06;ЛС-526459779;active;2025-10-26
CLT-000931;B2C;;Карпова Натан Власович;938580501417;+7(909)899-59-52;karpova565@inbox.ru;Москва;;2022-12-08;ЛС-773912956;active;2025-12-18
CLT-000840;B2C;;Сорокина Иннокентий Эдуардович;848317306629;+7(916)772-92-97;sorokina381@mail.ru;Екатеринбург;;2020-08-23;ЛС-668178824;active;2025-11-10
CLT-000039;B2B;ИП Силин Е.Г.;Савельева Леонтий Трифонович;3546291486;+7(950)932-26-95;saveleva@siline.g..pro;Москва;Михайлова О.Н.;2024-11-05;"ЛС-771685054;ЛС-772357332;ЛС-772141888;ЛС-770592962;ЛС-772292706";active;2025-11-11
CLT-000579;B2C;;Бобылев Павел Харлампьевич;968839062467;+7(910)870-77-66;bobylev590@bk.ru;Новосибирск;;2021-05-28;ЛС-546091141;active;2025-10-24
CLT-000464;B2C;;Петрова Сильвестр Афанасьевна;822395947372;+7(909)830-41-30;petrova773@bk.ru;Москва;;2024-06-29;ЛС-771620478;active;2025-11-03
CLT-000270;B2B;"ООО ""Орехова»""";Шестаков Венедикт Ильинична;2654235677;+7(915)813-65-55;семенов813@mail.ru;Ростов-на-Дону;Новикова Т.М.;2020-02-22;"ЛС-616089319;ЛС-619255027;ЛС-612751648;ЛС-610727910;ЛС-613368296";active;2025-12-04
CLT-000818;B2C;;Кудряшов С.Г.;158790522441;+7(916)351-85-51;kudryashov453@gmail.com;Екатеринбург;;2022-08-03;ЛС-664064531;active;2025-12-22
CLT-000169;B2B;"ООО ""«Комиссарова""";Ермаков Р.Х.;8762534929;+7(915)691-80-39;ermakov@komissarova.pro;Санкт-Петербург;Петров А.С.;2020-10-07;ЛС-786873977;active;2025-10-19
CLT-000266;B2B;Кириллова, ООО;Харитонов Илья Валерьянович;8005140546;+7(916)422-60-55;kharitonov@kirillova.group;Казань;Козлов Д.И.;2018-11-19;"ЛС-161568182;ЛС-160967904";active;2025-11-22
CLT-000296;B2B;"ПАО ""ровер""";Павлов Дмитрий Егорович;1819740056;+7(925)305-52-17;"pavlov@p""rover.company";Новосибирск;Лебедева Н.Г.;2024-03-08;"ЛС-543850371;ЛС-549905169";active;2025-12-02
CLT-000634;B2C;;Блохин Капитон Ивановна;557694757694;+7(950)304-56-40;blokhin380@inbox.ru;Новосибирск;;2019-09-18;ЛС-547466986;active;2025-10-22
CLT-000884;B2C;;Родионов Иванна Болеславовна;862381152232;+7(910)285-32-81;rodionov291@yandex.ru;Москва;;2023-01-06;ЛС-778475283;active;2025-11-14
CLT-000320;B2C;;Савин Макар Валерианович;516624111860;+7(903)860-79-87;savin98@yandex.ru;Москва;;2019-04-06;ЛС-776394568;active;2025-10-11
CLT-000105;B2B;Доронин-Доронин, ЗАО;Давыдова Ермил Яковлевич;9406665800;+7(925)307-89-66;davydova@doronindoronin.corp;Екатеринбург;Петров А.С.;2021-02-17;"ЛС-665989334;ЛС-667212281";active;2025-11-04
CLT-000585;B2C;;Зайцева Феликс Борисович;555906700099;+7(926)926-27-48;zaytseva995@bk.ru;Казань;;2025-03-30;ЛС-164204664;active;2025-11-22
CLT-000651;B2C;;Кулагин Вероника Харлампович;220219150576;+7(925)389-82-91;kulagin819@inbox.ru;Санкт-Петербург;;2024-03-16;ЛС-787000268;active;2025-10-20
CLT-000132;B2B;ИП Кузьмин Р.Г.;Комаров Казимир Тарасович;6761228685;+7(915)646-86-66;komarov@kuzminr.g..pro;Ростов-на-Дону;Лебедева Н.Г.;2023-10-22;"ЛС-615855665;ЛС-619398368;ЛС-614577600";active;2025-10-18
CLT-000246;B2B;"АО ""«Фадеева-Ларионов»""";Евдокимова Викентий Фролович;9831030324;+7(916)237-87-80;evdokimova@fadeevalarionov.tech;Казань;Волков К.А.;2019-08-10;"ЛС-169542961;ЛС-168446267";churned;2025-05-11
CLT-000765;B2C;;Суханова Милен Валерианович;310629419375;+7(909)700-26-33;sukhanova458@inbox.ru;Новосибирск;;2023-10-01;ЛС-543175362;active;2025-11-10
CLT-009023;B2B;"ООО ""«Колобов""";Рябова Арсений Теймуразович;3241714677;+7(984)371-21-92;рябова558@inbox.ru;Москва;Меркушева Ф.А.;;;prospect;2025-10-12
CLT-000670;B2C;;Калинин Корнил Анатольевич;978995047020;+7(951)728-97-58;kalinin701@bk.ru;Казань;;2021-01-14;ЛС-161953774;active;2025-10-04
CLT-000041;B2B;"АО ""«Савельев»""";Гусев Мартьян Адамович;3204727790;+7(906)119-42-37;gusev@savelev.tech;Ростов-на-Дону;Сидорова Е.В.;2024-09-10;"ЛС-618986143;ЛС-614103697";active;2025-11-08
CLT-009026;B2B;"ООО ""«Сафонов-Беспалов»""";Лукин Татьяна Ефимовна;7223320616;+7(925)942-90-28;лукин855@bk.ru;Москва;Веселов Р.А.;;;prospect;2025-11-11
CLT-000067;B2B;"ООО ""«Евдокимов-Бобылева»""";Назарова Афанасий Августович;2352909656;+7(909)110-22-43;nazarova@evdokimovbobyleva.tech;Нижний Новгород;Фёдорова Л.С.;2021-04-25;"ЛС-528889937;ЛС-525679825";active;2025-11-11
CLT-008597;B2C;;Кошелев Григорий Владиславович;104879788897;+7(951)800-36-98;koshelev684@gmail.com;Санкт-Петербург;;2021-04-07;ЛС-785238600;churned;2024-07-24
CLT-000135;B2B;"ПАО ""«Галкина""";Гущина Милий Давидович;5168622783;+7(981)504-93-83;"gushchina@p""«galkina.pro";Казань;Новикова Т.М.;2021-08-06;"ЛС-168983314;ЛС-166591166";active;2025-12-20
CLT-000520;B2C;;Исаев Анна Елисеевич;162715312345;+7(951)153-65-75;isaev188@bk.ru;Ростов-на-Дону;;2021-05-13;ЛС-619177682;active;2025-10-12
CLT-000331;B2C;;Корнилов Л.Е.;194047604409;+7(903)983-70-87;kornilov503@inbox.ru;Казань;;2020-09-19;ЛС-167810509;active;2025-12-27
CLT-000336;B2C;;Борисов Поликарп Борисович;535884183437;+7(925)132-24-76;носкова237@rambler.ru;Новосибирск;;2019-05-19;ЛС-547955969;active;2025-10-23
CLT-000566;B2C;;Дорофеева Маргарита Викторовна;272680808157;+7(909)251-85-13;dorofeeva998@mail.ru;Ростов-на-Дону;;2024-01-30;ЛС-610713806;active;2025-12-25
